"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Germany (DE)","21.01.2017 23:15 - 21.01.2017 23:30 (CET/CEST)","4923","n/e","15956","567","4319","13439","326","n/e","n/e","28","142","259","1037","24","n/e","7679","732","222","0","518","545","4113"
"Germany (DE)","21.01.2017 23:30 - 21.01.2017 23:45 (CET/CEST)","4923","n/e","15870","553","4280","13419","326","n/e","n/e","28","519","588","1036","27","n/e","7683","723","222","0","528","576","4093"
"Germany (DE)","21.01.2017 23:45 - 22.01.2017 00:00 (CET/CEST)","4927","n/e","15692","553","4168","13429","326","n/e","n/e","28","673","940","1034","26","n/e","7681","706","222","0","511","622","4047"
"Germany (DE)","22.01.2017 00:00 - 22.01.2017 00:15 (CET/CEST)","4905","n/e","15652","558","4199","13390","326","n/e","n/e","28","951","932","1024","33","n/e","7689","704","222","0","515","610","3976"
"Germany (DE)","22.01.2017 00:15 - 22.01.2017 00:30 (CET/CEST)","4906","n/e","15660","557","4204","12962","326","n/e","n/e","28","444","850","1022","58","n/e","7690","700","222","0","520","578","3923"
"Germany (DE)","22.01.2017 00:30 - 22.01.2017 00:45 (CET/CEST)","4905","n/e","15617","552","4185","12497","326","n/e","n/e","28","1073","672","1021","45","n/e","7695","690","222","0","524","571","3911"
"Germany (DE)","22.01.2017 00:45 - 22.01.2017 01:00 (CET/CEST)","4900","n/e","15617","564","4181","12194","326","n/e","n/e","28","837","944","1019","66","n/e","7699","685","222","0","522","606","3882"
"Germany (DE)","22.01.2017 01:00 - 22.01.2017 01:15 (CET/CEST)","4876","n/e","15694","563","4202","12034","326","n/e","n/e","28","741","700","1018","84","n/e","7704","706","221","0","522","637","3788"
"Germany (DE)","22.01.2017 01:15 - 22.01.2017 01:30 (CET/CEST)","4869","n/e","15688","555","4194","11800","326","n/e","n/e","28","774","756","1018","69","n/e","7706","690","217","0","529","633","3668"
"Germany (DE)","22.01.2017 01:30 - 22.01.2017 01:45 (CET/CEST)","4871","n/e","15675","556","4197","11793","327","n/e","n/e","28","699","893","1009","95","n/e","7710","682","217","0","522","637","3548"
"Germany (DE)","22.01.2017 01:45 - 22.01.2017 02:00 (CET/CEST)","4871","n/e","15624","557","4191","11721","278","n/e","n/e","28","661","1167","1008","94","n/e","7705","679","217","0","521","631","3447"
"Germany (DE)","22.01.2017 02:00 - 22.01.2017 02:15 (CET/CEST)","4871","n/e","15701","544","4102","11794","199","n/e","n/e","28","182","923","1013","110","n/e","7710","684","217","0","569","618","3321"
"Germany (DE)","22.01.2017 02:15 - 22.01.2017 02:30 (CET/CEST)","4867","n/e","15686","530","4001","11865","200","n/e","n/e","28","623","974","1009","107","n/e","7708","679","217","0","521","596","3240"
"Germany (DE)","22.01.2017 02:30 - 22.01.2017 02:45 (CET/CEST)","4867","n/e","15646","506","4011","11794","200","n/e","n/e","28","580","992","1006","106","n/e","7711","676","216","0","526","569","3214"
"Germany (DE)","22.01.2017 02:45 - 22.01.2017 03:00 (CET/CEST)","4867","n/e","15637","474","3995","11629","200","n/e","n/e","28","569","1063","1006","93","n/e","7716","672","216","0","527","551","3152"
"Germany (DE)","22.01.2017 03:00 - 22.01.2017 03:15 (CET/CEST)","4858","n/e","15690","461","4132","11422","199","n/e","n/e","28","190","982","1004","110","n/e","7725","679","216","0","520","567","3153"
"Germany (DE)","22.01.2017 03:15 - 22.01.2017 03:30 (CET/CEST)","4856","n/e","15659","473","4137","11239","200","n/e","n/e","28","1019","1176","1003","107","n/e","7730","679","216","0","520","586","3188"
"Germany (DE)","22.01.2017 03:30 - 22.01.2017 03:45 (CET/CEST)","4852","n/e","15639","482","4141","11063","200","n/e","n/e","28","803","1220","1002","98","n/e","7731","689","216","0","521","578","3212"
"Germany (DE)","22.01.2017 03:45 - 22.01.2017 04:00 (CET/CEST)","4855","n/e","15648","487","4136","11040","201","n/e","n/e","28","95","1247","997","96","n/e","7732","684","216","0","521","579","3228"
"Germany (DE)","22.01.2017 04:00 - 22.01.2017 04:15 (CET/CEST)","4874","n/e","15659","492","4120","11076","200","n/e","n/e","28","28","1091","994","102","n/e","7735","702","216","0","522","592","3245"
"Germany (DE)","22.01.2017 04:15 - 22.01.2017 04:30 (CET/CEST)","4876","n/e","15502","507","4120","11120","200","n/e","n/e","28","35","1123","989","101","n/e","7735","699","216","0","521","592","3260"
"Germany (DE)","22.01.2017 04:30 - 22.01.2017 04:45 (CET/CEST)","4868","n/e","15529","530","4125","11112","200","n/e","n/e","28","61","1120","984","107","n/e","7736","682","216","0","522","597","3253"
"Germany (DE)","22.01.2017 04:45 - 22.01.2017 05:00 (CET/CEST)","4869","n/e","15678","525","4115","11149","201","n/e","n/e","27","25","1138","982","104","n/e","7739","683","217","0","521","596","3274"
"Germany (DE)","22.01.2017 05:00 - 22.01.2017 05:15 (CET/CEST)","4877","n/e","15892","494","4143","11177","200","n/e","n/e","27","48","1167","980","113","n/e","7741","692","218","0","518","570","3251"
"Germany (DE)","22.01.2017 05:15 - 22.01.2017 05:30 (CET/CEST)","4885","n/e","16113","507","4157","11116","200","n/e","n/e","27","48","1690","979","111","n/e","7744","690","220","0","521","554","3157"
"Germany (DE)","22.01.2017 05:30 - 22.01.2017 05:45 (CET/CEST)","4885","n/e","16180","509","4168","11125","200","n/e","n/e","27","47","1717","980","113","n/e","7748","684","220","0","517","537","3099"
"Germany (DE)","22.01.2017 05:45 - 22.01.2017 06:00 (CET/CEST)","4872","n/e","16201","507","4191","11105","201","n/e","n/e","27","98","1886","978","99","n/e","7749","680","220","0","517","517","3031"
"Germany (DE)","22.01.2017 06:00 - 22.01.2017 06:15 (CET/CEST)","4861","n/e","16172","497","4284","10931","201","n/e","n/e","27","134","2304","979","81","n/e","7749","679","218","0","519","506","3038"
"Germany (DE)","22.01.2017 06:15 - 22.01.2017 06:30 (CET/CEST)","4871","n/e","16167","510","4296","10867","200","n/e","n/e","27","121","2346","980","62","n/e","7749","687","218","0","526","494","3071"
"Germany (DE)","22.01.2017 06:30 - 22.01.2017 06:45 (CET/CEST)","4904","n/e","16167","495","4279","10885","200","n/e","n/e","27","177","1975","981","59","n/e","7747","676","218","0","513","488","3094"
"Germany (DE)","22.01.2017 06:45 - 22.01.2017 07:00 (CET/CEST)","4902","n/e","16148","515","4282","10923","200","n/e","n/e","27","248","1711","980","70","n/e","7746","665","217","0","514","496","3093"
"Germany (DE)","22.01.2017 07:00 - 22.01.2017 07:15 (CET/CEST)","4903","n/e","16249","521","4274","11145","200","n/e","n/e","27","95","818","979","63","n/e","7747","661","215","0","520","525","3083"
"Germany (DE)","22.01.2017 07:15 - 22.01.2017 07:30 (CET/CEST)","4903","n/e","16283","512","4286","11184","200","n/e","n/e","27","143","604","979","69","n/e","7749","673","215","1","520","550","3090"
"Germany (DE)","22.01.2017 07:30 - 22.01.2017 07:45 (CET/CEST)","4899","n/e","16328","502","4302","11229","200","n/e","n/e","27","196","290","977","65","n/e","7751","687","213","1","519","557","3033"
"Germany (DE)","22.01.2017 07:45 - 22.01.2017 08:00 (CET/CEST)","4918","n/e","16359","507","4320","11650","200","n/e","n/e","27","427","146","978","65","n/e","7751","694","211","1","520","561","2947"
"Germany (DE)","22.01.2017 08:00 - 22.01.2017 08:15 (CET/CEST)","4929","n/e","16356","505","4266","12019","199","n/e","n/e","26","180","363","975","56","n/e","7748","693","210","58","520","569","2875"
"Germany (DE)","22.01.2017 08:15 - 22.01.2017 08:30 (CET/CEST)","4941","n/e","16394","509","4340","12476","200","n/e","n/e","26","345","295","976","61","n/e","7751","695","210","221","520","549","2894"
"Germany (DE)","22.01.2017 08:30 - 22.01.2017 08:45 (CET/CEST)","4943","n/e","16395","489","4375","13114","200","n/e","n/e","26","480","263","975","60","n/e","7751","698","210","513","520","518","2835"
"Germany (DE)","22.01.2017 08:45 - 22.01.2017 09:00 (CET/CEST)","4956","n/e","16361","480","4385","13578","199","n/e","n/e","26","630","261","972","63","n/e","7750","701","210","981","518","476","2765"
"Germany (DE)","22.01.2017 09:00 - 22.01.2017 09:15 (CET/CEST)","4959","n/e","16185","479","4372","13994","198","n/e","n/e","26","892","56","968","64","n/e","7749","718","209","1590","513","423","2664"
"Germany (DE)","22.01.2017 09:15 - 22.01.2017 09:30 (CET/CEST)","4967","n/e","16220","479","4440","14401","198","n/e","n/e","26","1022","14","970","60","n/e","7752","720","208","2229","515","364","2543"
"Germany (DE)","22.01.2017 09:30 - 22.01.2017 09:45 (CET/CEST)","4968","n/e","16288","496","4555","14763","199","n/e","n/e","26","1218","36","974","72","n/e","7750","725","209","2995","510","313","2404"
"Germany (DE)","22.01.2017 09:45 - 22.01.2017 10:00 (CET/CEST)","4972","n/e","16304","502","4573","14751","199","n/e","n/e","26","1215","17","971","79","n/e","7748","723","208","3731","514","302","2266"
"Germany (DE)","22.01.2017 10:00 - 22.01.2017 10:15 (CET/CEST)","4974","n/e","16183","474","4419","14456","200","n/e","n/e","26","859","136","968","60","n/e","7745","734","210","4593","518","279","2080"
"Germany (DE)","22.01.2017 10:15 - 22.01.2017 10:30 (CET/CEST)","4979","n/e","16088","477","4326","14417","200","n/e","n/e","26","320","112","971","49","n/e","7744","736","209","5323","518","290","1880"
"Germany (DE)","22.01.2017 10:30 - 22.01.2017 10:45 (CET/CEST)","4974","n/e","16105","489","4342","14475","198","n/e","n/e","26","664","98","971","49","n/e","7744","740","210","6068","520","287","1714"
"Germany (DE)","22.01.2017 10:45 - 22.01.2017 11:00 (CET/CEST)","4975","n/e","16059","505","4350","14595","200","n/e","n/e","26","226","144","971","47","n/e","7744","747","210","6875","510","296","1510"
"Germany (DE)","22.01.2017 11:00 - 22.01.2017 11:15 (CET/CEST)","4955","n/e","16068","493","4327","14409","200","n/e","n/e","26","137","489","967","40","n/e","7743","744","207","7409","510","312","1272"
"Germany (DE)","22.01.2017 11:15 - 22.01.2017 11:30 (CET/CEST)","4967","n/e","16088","496","4338","14429","199","n/e","n/e","26","686","512","964","38","n/e","7742","750","208","7941","510","305","1115"
"Germany (DE)","22.01.2017 11:30 - 22.01.2017 11:45 (CET/CEST)","4978","n/e","16079","498","4343","14384","199","n/e","n/e","26","70","500","961","37","n/e","7742","747","211","8361","510","272","951"
"Germany (DE)","22.01.2017 11:45 - 22.01.2017 12:00 (CET/CEST)","4976","n/e","16122","495","4423","14107","200","n/e","n/e","26","333","655","960","39","n/e","7741","753","210","8821","511","239","826"
"Germany (DE)","22.01.2017 12:00 - 22.01.2017 12:15 (CET/CEST)","4981","n/e","16184","520","4419","13427","199","n/e","n/e","26","617","455","961","54","n/e","7739","743","211","9069","511","213","707"
"Germany (DE)","22.01.2017 12:15 - 22.01.2017 12:30 (CET/CEST)","4986","n/e","16200","520","4425","13054","199","n/e","n/e","26","205","787","961","38","n/e","7732","743","212","9345","514","192","623"
"Germany (DE)","22.01.2017 12:30 - 22.01.2017 12:45 (CET/CEST)","4986","n/e","16208","530","4445","12821","200","n/e","n/e","26","34","1130","962","41","n/e","7726","744","214","9462","513","168","591"
"Germany (DE)","22.01.2017 12:45 - 22.01.2017 13:00 (CET/CEST)","4991","n/e","16184","534","4436","12487","200","n/e","n/e","26","194","1335","963","28","n/e","7727","742","215","9651","514","153","528"
"Germany (DE)","22.01.2017 13:00 - 22.01.2017 13:15 (CET/CEST)","4989","n/e","16244","530","4453","12363","199","n/e","n/e","26","80","851","963","62","n/e","7731","735","213","9380","519","145","469"
"Germany (DE)","22.01.2017 13:15 - 22.01.2017 13:30 (CET/CEST)","4988","n/e","16208","519","4448","12322","200","n/e","n/e","26","116","1155","968","38","n/e","7726","733","211","9241","511","126","433"
"Germany (DE)","22.01.2017 13:30 - 22.01.2017 13:45 (CET/CEST)","4986","n/e","16257","529","4457","12346","200","n/e","n/e","26","115","1429","971","41","n/e","7724","733","210","8922","512","120","397"
"Germany (DE)","22.01.2017 13:45 - 22.01.2017 14:00 (CET/CEST)","4992","n/e","16140","532","4430","12485","199","n/e","n/e","26","113","1508","969","36","n/e","7720","722","210","8632","510","108","397"
"Germany (DE)","22.01.2017 14:00 - 22.01.2017 14:15 (CET/CEST)","4980","n/e","16207","515","4463","12685","199","n/e","n/e","26","114","1402","961","42","n/e","7720","730","210","7966","514","96","398"
"Germany (DE)","22.01.2017 14:15 - 22.01.2017 14:30 (CET/CEST)","4974","n/e","16265","526","4475","12895","199","n/e","n/e","26","114","1033","960","41","n/e","7717","732","211","7330","518","78","389"
"Germany (DE)","22.01.2017 14:30 - 22.01.2017 14:45 (CET/CEST)","4974","n/e","16241","521","4495","13133","199","n/e","n/e","26","115","966","964","40","n/e","7719","731","212","6654","517","79","393"
"Germany (DE)","22.01.2017 14:45 - 22.01.2017 15:00 (CET/CEST)","4979","n/e","16254","518","4489","13487","199","n/e","n/e","26","115","835","966","49","n/e","7718","719","213","5743","523","68","411"
"Germany (DE)","22.01.2017 15:00 - 22.01.2017 15:15 (CET/CEST)","4978","n/e","16261","526","4485","13648","199","n/e","n/e","26","453","1057","968","50","n/e","7720","745","214","5018","518","56","425"
"Germany (DE)","22.01.2017 15:15 - 22.01.2017 15:30 (CET/CEST)","4985","n/e","16358","525","4491","13983","199","n/e","n/e","26","84","954","969","40","n/e","7721","748","214","3975","521","48","466"
"Germany (DE)","22.01.2017 15:30 - 22.01.2017 15:45 (CET/CEST)","4984","n/e","16408","523","4508","14206","198","n/e","n/e","26","120","579","971","52","n/e","7720","743","214","3102","516","48","493"
"Germany (DE)","22.01.2017 15:45 - 22.01.2017 16:00 (CET/CEST)","4976","n/e","16532","510","4556","14576","198","n/e","n/e","26","964","223","972","38","n/e","7722","742","214","2234","515","47","542"
"Germany (DE)","22.01.2017 16:00 - 22.01.2017 16:15 (CET/CEST)","4977","n/e","16746","520","4664","15238","199","n/e","n/e","26","330","466","970","48","n/e","7721","785","215","1410","522","38","603"
"Germany (DE)","22.01.2017 16:15 - 22.01.2017 16:30 (CET/CEST)","4975","n/e","16883","516","4704","15551","199","n/e","n/e","26","539","92","967","58","n/e","7724","764","216","749","524","35","664"
"Germany (DE)","22.01.2017 16:30 - 22.01.2017 16:45 (CET/CEST)","4979","n/e","17055","497","4720","15800","199","n/e","n/e","26","863","189","968","42","n/e","7718","781","217","314","524","28","763"
"Germany (DE)","22.01.2017 16:45 - 22.01.2017 17:00 (CET/CEST)","4986","n/e","17065","492","4701","16020","199","n/e","n/e","26","1583","2","969","89","n/e","7721","775","217","88","518","25","859"
"Germany (DE)","22.01.2017 17:00 - 22.01.2017 17:15 (CET/CEST)","4976","n/e","16976","507","4787","16054","198","n/e","n/e","26","1957","678","968","46","n/e","7711","775","217","36","520","20","943"
"Germany (DE)","22.01.2017 17:15 - 22.01.2017 17:30 (CET/CEST)","4984","n/e","17048","530","4862","16075","198","n/e","n/e","26","2959","36","971","86","n/e","7723","767","217","28","519","11","1052"
"Germany (DE)","22.01.2017 17:30 - 22.01.2017 17:45 (CET/CEST)","4985","n/e","17100","500","4937","16117","198","n/e","n/e","26","3661","1","968","75","n/e","7727","786","217","0","522","9","1137"
"Germany (DE)","22.01.2017 17:45 - 22.01.2017 18:00 (CET/CEST)","4980","n/e","17193","503","4947","16149","198","n/e","n/e","26","4345","2","967","82","n/e","7729","776","214","0","521","7","1225"
"Germany (DE)","22.01.2017 18:00 - 22.01.2017 18:15 (CET/CEST)","4985","n/e","17265","477","4948","16156","199","n/e","n/e","26","3924","1","964","102","n/e","7722","782","214","0","522","3","1290"
"Germany (DE)","22.01.2017 18:15 - 22.01.2017 18:30 (CET/CEST)","4993","n/e","17396","482","4957","16150","199","n/e","n/e","26","4133","2","963","103","n/e","7719","785","214","0","517","2","1325"
"Germany (DE)","22.01.2017 18:30 - 22.01.2017 18:45 (CET/CEST)","4987","n/e","17418","489","4976","16148","198","n/e","n/e","26","3785","1","965","94","n/e","7718","793","214","0","518","2","1335"
"Germany (DE)","22.01.2017 18:45 - 22.01.2017 19:00 (CET/CEST)","4989","n/e","17461","515","4964","16131","198","n/e","n/e","27","3428","2","967","58","n/e","7721","790","215","0","517","2","1332"
"Germany (DE)","22.01.2017 19:00 - 22.01.2017 19:15 (CET/CEST)","4987","n/e","17478","527","4958","16138","198","n/e","n/e","27","3297","1","966","72","n/e","7724","775","217","0","520","2","1324"
"Germany (DE)","22.01.2017 19:15 - 22.01.2017 19:30 (CET/CEST)","4990","n/e","17480","529","4970","16140","198","n/e","n/e","26","2927","2","967","55","n/e","7724","784","217","0","529","5","1364"
"Germany (DE)","22.01.2017 19:30 - 22.01.2017 19:45 (CET/CEST)","4981","n/e","17499","521","4985","16143","198","n/e","n/e","26","2680","1","967","63","n/e","7720","792","217","0","532","4","1394"
"Germany (DE)","22.01.2017 19:45 - 22.01.2017 20:00 (CET/CEST)","4981","n/e","17462","533","4953","16116","199","n/e","n/e","26","2285","4","960","55","n/e","7719","781","216","0","533","3","1392"
"Germany (DE)","22.01.2017 20:00 - 22.01.2017 20:15 (CET/CEST)","4969","n/e","17471","500","4908","16061","198","n/e","n/e","26","1919","3","956","72","n/e","7719","787","217","0","525","4","1398"
"Germany (DE)","22.01.2017 20:15 - 22.01.2017 20:30 (CET/CEST)","4967","n/e","17461","509","4886","16004","198","n/e","n/e","26","1384","4","954","61","n/e","7723","784","213","0","524","4","1401"
"Germany (DE)","22.01.2017 20:30 - 22.01.2017 20:45 (CET/CEST)","4967","n/e","17498","514","4899","15981","199","n/e","n/e","26","821","3","955","61","n/e","7722","770","214","0","513","3","1411"
"Germany (DE)","22.01.2017 20:45 - 22.01.2017 21:00 (CET/CEST)","4973","n/e","17442","478","4867","15948","199","n/e","n/e","27","459","173","954","49","n/e","7720","763","215","0","511","5","1420"
"Germany (DE)","22.01.2017 21:00 - 22.01.2017 21:15 (CET/CEST)","4959","n/e","17483","447","4843","15920","198","n/e","n/e","26","345","272","950","36","n/e","7724","777","217","0","513","6","1416"
"Germany (DE)","22.01.2017 21:15 - 22.01.2017 21:30 (CET/CEST)","4955","n/e","17443","476","4789","15962","199","n/e","n/e","27","776","336","952","31","n/e","7730","776","217","0","513","9","1443"
"Germany (DE)","22.01.2017 21:30 - 22.01.2017 21:45 (CET/CEST)","4953","n/e","17414","499","4788","15940","199","n/e","n/e","27","687","358","950","31","n/e","7726","770","217","0","509","7","1390"
"Germany (DE)","22.01.2017 21:45 - 22.01.2017 22:00 (CET/CEST)","4944","n/e","17328","537","4726","16026","199","n/e","n/e","27","257","303","953","31","n/e","7790","763","217","0","517","11","1342"
"Germany (DE)","22.01.2017 22:00 - 22.01.2017 22:15 (CET/CEST)","4914","n/e","17372","533","4719","16001","199","n/e","n/e","27","951","26","948","31","n/e","7724","771","217","0","511","12","1306"
"Germany (DE)","22.01.2017 22:15 - 22.01.2017 22:30 (CET/CEST)","4912","n/e","17321","532","4736","15981","199","n/e","n/e","27","605","13","949","31","n/e","7717","776","216","0","511","10","1289"
"Germany (DE)","22.01.2017 22:30 - 22.01.2017 22:45 (CET/CEST)","4908","n/e","17338","527","4716","15933","199","n/e","n/e","27","1302","46","947","30","n/e","7723","770","216","0","519","6","1277"
"Germany (DE)","22.01.2017 22:45 - 22.01.2017 23:00 (CET/CEST)","4906","n/e","17339","555","4672","15901","200","n/e","n/e","27","382","148","950","30","n/e","7725","756","216","0","511","4","1226"
"Germany (DE)","22.01.2017 23:00 - 22.01.2017 23:15 (CET/CEST)","4896","n/e","17383","544","4639","15743","200","n/e","n/e","27","522","340","955","29","n/e","7724","737","214","0","512","4","1158"
"Germany (DE)","22.01.2017 23:15 - 22.01.2017 23:30 (CET/CEST)","4890","n/e","17323","518","4557","15648","200","n/e","n/e","27","379","649","955","24","n/e","7718","733","213","0","516","13","1122"
"Germany (DE)","22.01.2017 23:30 - 22.01.2017 23:45 (CET/CEST)","4887","n/e","17340","507","4504","15648","200","n/e","n/e","27","407","943","956","26","n/e","7727","718","213","0","512","21","1092"
"Germany (DE)","22.01.2017 23:45 - 23.01.2017 00:00 (CET/CEST)","4885","n/e","17306","466","4456","15595","200","n/e","n/e","27","1180","1350","956","30","n/e","7719","715","215","0","512","18","1065"
"Germany (DE)","23.01.2017 00:00 - 23.01.2017 00:15 (CET/CEST)","4885","n/e","17351","442","3968","15369","199","n/e","n/e","28","1100","958","954","18","n/e","7723","705","216","0","518","12","987"
"Germany (DE)","23.01.2017 00:15 - 23.01.2017 00:30 (CET/CEST)","4882","n/e","17268","460","3931","15207","199","n/e","n/e","27","850","836","954","19","n/e","7723","688","216","0","515","10","974"
"Germany (DE)","23.01.2017 00:30 - 23.01.2017 00:45 (CET/CEST)","4873","n/e","17325","479","3997","14966","200","n/e","n/e","27","320","1346","954","19","n/e","7723","680","216","0","518","8","947"
"Germany (DE)","23.01.2017 00:45 - 23.01.2017 01:00 (CET/CEST)","4872","n/e","17316","509","4089","14750","199","n/e","n/e","27","903","1600","955","19","n/e","7725","676","214","0","522","9","895"
"Germany (DE)","23.01.2017 01:00 - 23.01.2017 01:15 (CET/CEST)","4864","n/e","17310","510","4104","14718","199","n/e","n/e","27","843","1543","955","20","n/e","7721","683","214","0","522","11","828"
"Germany (DE)","23.01.2017 01:15 - 23.01.2017 01:30 (CET/CEST)","4864","n/e","17291","515","4107","14739","199","n/e","n/e","27","303","1761","956","20","n/e","7721","685","212","0","519","12","801"
"Germany (DE)","23.01.2017 01:30 - 23.01.2017 01:45 (CET/CEST)","4860","n/e","17299","531","4117","14611","200","n/e","n/e","28","627","2027","956","19","n/e","7718","690","211","0","522","25","885"
"Germany (DE)","23.01.2017 01:45 - 23.01.2017 02:00 (CET/CEST)","4867","n/e","17291","534","4114","14456","199","n/e","n/e","27","304","2128","953","20","n/e","7720","695","210","0","521","29","1030"
"Germany (DE)","23.01.2017 02:00 - 23.01.2017 02:15 (CET/CEST)","4866","n/e","17273","501","4107","14555","199","n/e","n/e","27","248","1530","953","19","n/e","7724","695","209","0","515","39","1157"
"Germany (DE)","23.01.2017 02:15 - 23.01.2017 02:30 (CET/CEST)","4865","n/e","17246","489","4126","14660","200","n/e","n/e","27","200","1876","954","20","n/e","7723","706","209","0","499","35","1238"
"Germany (DE)","23.01.2017 02:30 - 23.01.2017 02:45 (CET/CEST)","4851","n/e","17286","492","4127","14722","199","n/e","n/e","27","123","2244","952","20","n/e","7725","707","209","0","491","49","1326"
"Germany (DE)","23.01.2017 02:45 - 23.01.2017 03:00 (CET/CEST)","4849","n/e","17254","495","4112","14523","200","n/e","n/e","27","628","2277","949","21","n/e","7723","719","209","0","489","74","1419"
"Germany (DE)","23.01.2017 03:00 - 23.01.2017 03:15 (CET/CEST)","4844","n/e","17260","477","4111","14209","199","n/e","n/e","28","855","2458","949","21","n/e","7727","726","206","0","489","92","1485"
"Germany (DE)","23.01.2017 03:15 - 23.01.2017 03:30 (CET/CEST)","4850","n/e","17277","489","4116","14208","200","n/e","n/e","27","774","2565","950","21","n/e","7727","723","207","0","491","102","1503"
"Germany (DE)","23.01.2017 03:30 - 23.01.2017 03:45 (CET/CEST)","4850","n/e","17240","508","4117","14178","199","n/e","n/e","27","782","2417","950","21","n/e","7726","721","208","0","484","91","1527"
"Germany (DE)","23.01.2017 03:45 - 23.01.2017 04:00 (CET/CEST)","4839","n/e","17243","515","4138","14236","199","n/e","n/e","27","753","3028","950","22","n/e","7726","754","207","0","468","73","1553"
"Germany (DE)","23.01.2017 04:00 - 23.01.2017 04:15 (CET/CEST)","4841","n/e","17319","509","4359","14470","199","n/e","n/e","27","193","2781","953","22","n/e","7727","755","204","0","453","72","1567"
"Germany (DE)","23.01.2017 04:15 - 23.01.2017 04:30 (CET/CEST)","4844","n/e","17326","527","4506","14643","199","n/e","n/e","27","764","2992","952","22","n/e","7727","773","204","0","447","69","1593"
"Germany (DE)","23.01.2017 04:30 - 23.01.2017 04:45 (CET/CEST)","4838","n/e","17399","538","4701","14865","199","n/e","n/e","27","94","2849","950","20","n/e","7724","780","204","0","428","32","1573"
"Germany (DE)","23.01.2017 04:45 - 23.01.2017 05:00 (CET/CEST)","4845","n/e","17548","548","5031","15098","199","n/e","n/e","27","741","2946","950","20","n/e","7722","780","204","0","416","22","1604"
"Germany (DE)","23.01.2017 05:00 - 23.01.2017 05:15 (CET/CEST)","4854","n/e","17587","561","5299","15557","282","n/e","n/e","27","125","2559","949","20","n/e","7719","764","204","0","402","26","1633"
"Germany (DE)","23.01.2017 05:15 - 23.01.2017 05:30 (CET/CEST)","4853","n/e","17666","562","5360","15978","326","n/e","n/e","27","943","2383","946","20","n/e","7724","772","204","0","395","46","1589"
"Germany (DE)","23.01.2017 05:30 - 23.01.2017 05:45 (CET/CEST)","4865","n/e","17672","545","5419","16296","326","n/e","n/e","27","282","1396","945","20","n/e","7723","767","203","0","396","59","1551"
"Germany (DE)","23.01.2017 05:45 - 23.01.2017 06:00 (CET/CEST)","4872","n/e","17601","549","5584","16416","327","n/e","n/e","26","491","362","946","20","n/e","7725","775","204","0","416","54","1524"
"Germany (DE)","23.01.2017 06:00 - 23.01.2017 06:15 (CET/CEST)","4850","n/e","17443","539","5968","16431","337","n/e","n/e","25","542","498","943","43","n/e","7714","764","203","0","384","76","1490"
"Germany (DE)","23.01.2017 06:15 - 23.01.2017 06:30 (CET/CEST)","4884","n/e","17504","531","6547","16657","329","n/e","n/e","24","1163","48","945","43","n/e","7722","799","203","0","387","106","1494"
"Germany (DE)","23.01.2017 06:30 - 23.01.2017 06:45 (CET/CEST)","4879","n/e","17545","529","6961","16863","327","n/e","n/e","23","2178","1","942","19","n/e","7720","814","203","0","402","158","1465"
"Germany (DE)","23.01.2017 06:45 - 23.01.2017 07:00 (CET/CEST)","4879","n/e","17573","530","7057","16966","331","n/e","n/e","22","2888","2","942","91","n/e","7725","831","202","0","381","185","1426"
"Germany (DE)","23.01.2017 07:00 - 23.01.2017 07:15 (CET/CEST)","4888","n/e","17481","531","7078","16968","351","n/e","n/e","21","1986","1","948","157","n/e","7718","837","201","0","355","233","1415"
"Germany (DE)","23.01.2017 07:15 - 23.01.2017 07:30 (CET/CEST)","4899","n/e","17497","527","7295","17094","352","n/e","n/e","20","3235","2","952","156","n/e","7722","839","200","1","356","295","1446"
"Germany (DE)","23.01.2017 07:30 - 23.01.2017 07:45 (CET/CEST)","4904","n/e","17465","537","7389","17225","336","n/e","n/e","20","3713","1","951","156","n/e","7720","845","196","1","357","368","1464"
"Germany (DE)","23.01.2017 07:45 - 23.01.2017 08:00 (CET/CEST)","4906","n/e","17489","546","7395","17334","334","n/e","n/e","20","4204","2","950","154","n/e","7718","860","194","1","385","407","1419"
"Germany (DE)","23.01.2017 08:00 - 23.01.2017 08:15 (CET/CEST)","4921","n/e","17515","558","7510","17331","409","n/e","n/e","20","5749","0","951","158","n/e","7714","873","195","59","359","434","1432"
