"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"19.02.2019 05:30 - 19.02.2019 05:45","54513","55990"
"19.02.2019 05:45 - 19.02.2019 06:00","55895","57869"
"19.02.2019 06:00 - 19.02.2019 06:15","58689","60956"
"19.02.2019 06:15 - 19.02.2019 06:30","61001","63541"
"19.02.2019 06:30 - 19.02.2019 06:45","62852","65623"
"19.02.2019 06:45 - 19.02.2019 07:00","64311","67736"
"19.02.2019 07:00 - 19.02.2019 07:15","66067","69594"
"19.02.2019 07:15 - 19.02.2019 07:30","66884","70713"
"19.02.2019 07:30 - 19.02.2019 07:45","67892","71101"
"19.02.2019 07:45 - 19.02.2019 08:00","68433","71656"
"19.02.2019 08:00 - 19.02.2019 08:15","69356","72450"
"19.02.2019 08:15 - 19.02.2019 08:30","69504","72658"
"19.02.2019 08:30 - 19.02.2019 08:45","69769","72821"
"19.02.2019 08:45 - 19.02.2019 09:00","69774","72893"
"19.02.2019 09:00 - 19.02.2019 09:15","69644","72685"
"19.02.2019 09:15 - 19.02.2019 09:30","69585","72768"
"19.02.2019 09:30 - 19.02.2019 09:45","69918","72936"
"19.02.2019 09:45 - 19.02.2019 10:00","70300","72790"
"19.02.2019 10:00 - 19.02.2019 10:15","70457","73131"
"19.02.2019 10:15 - 19.02.2019 10:30","70766","72911"
"19.02.2019 10:30 - 19.02.2019 10:45","70917","72912"
"19.02.2019 10:45 - 19.02.2019 11:00","71077","72935"
"19.02.2019 11:00 - 19.02.2019 11:15","71265","72801"
"19.02.2019 11:15 - 19.02.2019 11:30","71441","73242"
"19.02.2019 11:30 - 19.02.2019 11:45","71669","73621"
"19.02.2019 11:45 - 19.02.2019 12:00","70870","73547"
"19.02.2019 12:00 - 19.02.2019 12:15","70876","73017"
"19.02.2019 12:15 - 19.02.2019 12:30","70652","72582"
"19.02.2019 12:30 - 19.02.2019 12:45","70311","72474"
"19.02.2019 12:45 - 19.02.2019 13:00","70691","72212"
"19.02.2019 13:00 - 19.02.2019 13:15","70619","72300"
"19.02.2019 13:15 - 19.02.2019 13:30","70336","72267"
"19.02.2019 13:30 - 19.02.2019 13:45","70032","71876"
"19.02.2019 13:45 - 19.02.2019 14:00","69519","70971"
"19.02.2019 14:00 - 19.02.2019 14:15","69260","70780"
"19.02.2019 14:15 - 19.02.2019 14:30","68902","70764"
"19.02.2019 14:30 - 19.02.2019 14:45","69023","70700"
"19.02.2019 14:45 - 19.02.2019 15:00","68952","70201"
"19.02.2019 15:00 - 19.02.2019 15:15","68659","70420"
"19.02.2019 15:15 - 19.02.2019 15:30","68326","70133"
"19.02.2019 15:30 - 19.02.2019 15:45","67949","70119"
"19.02.2019 15:45 - 19.02.2019 16:00","67746","69602"
"19.02.2019 16:00 - 19.02.2019 16:15","67624","69246"
"19.02.2019 16:15 - 19.02.2019 16:30","67292","69047"
"19.02.2019 16:30 - 19.02.2019 16:45","67310","69272"
"19.02.2019 16:45 - 19.02.2019 17:00","67408","69087"
"19.02.2019 17:00 - 19.02.2019 17:15","67922","69425"
"19.02.2019 17:15 - 19.02.2019 17:30","68468","70324"
"19.02.2019 17:30 - 19.02.2019 17:45","69267","71408"
"19.02.2019 17:45 - 19.02.2019 18:00","70122","72535"
"19.02.2019 18:00 - 19.02.2019 18:15","70524","73769"
"19.02.2019 18:15 - 19.02.2019 18:30","71036","74420"
"19.02.2019 18:30 - 19.02.2019 18:45","71289","74577"
"19.02.2019 18:45 - 19.02.2019 19:00","71357","74533"
"19.02.2019 19:00 - 19.02.2019 19:15","71150","73942"
"19.02.2019 19:15 - 19.02.2019 19:30","70373","73265"
"19.02.2019 19:30 - 19.02.2019 19:45","69768","72526"
"19.02.2019 19:45 - 19.02.2019 20:00","69151","71522"
"19.02.2019 20:00 - 19.02.2019 20:15","67863","70131"
"19.02.2019 20:15 - 19.02.2019 20:30","66225","68926"
"19.02.2019 20:30 - 19.02.2019 20:45","65337","67852"
"19.02.2019 20:45 - 19.02.2019 21:00","64442","66728"
"19.02.2019 21:00 - 19.02.2019 21:15","63571","66010"
"19.02.2019 21:15 - 19.02.2019 21:30","62897","65087"
"19.02.2019 21:30 - 19.02.2019 21:45","62242","64128"
"19.02.2019 21:45 - 19.02.2019 22:00","61715","63368"
"19.02.2019 22:00 - 19.02.2019 22:15","61627","63125"
"19.02.2019 22:15 - 19.02.2019 22:30","60953","62135"
"19.02.2019 22:30 - 19.02.2019 22:45","59845","60845"
"19.02.2019 22:45 - 19.02.2019 23:00","58579","59788"
"19.02.2019 23:00 - 19.02.2019 23:15","57325","58491"
"19.02.2019 23:15 - 19.02.2019 23:30","56467","57755"
"19.02.2019 23:30 - 19.02.2019 23:45","55619","57143"
"19.02.2019 23:45 - 20.02.2019 00:00","54799","56056"
"20.02.2019 00:00 - 20.02.2019 00:15","52128","54979"
"20.02.2019 00:15 - 20.02.2019 00:30","51471","54255"
"20.02.2019 00:30 - 20.02.2019 00:45","50996","53725"
"20.02.2019 00:45 - 20.02.2019 01:00","50502","53318"
"20.02.2019 01:00 - 20.02.2019 01:15","50146","52743"
"20.02.2019 01:15 - 20.02.2019 01:30","49913","52319"
"20.02.2019 01:30 - 20.02.2019 01:45","49594","52103"
"20.02.2019 01:45 - 20.02.2019 02:00","49365","51982"
"20.02.2019 02:00 - 20.02.2019 02:15","48929","51341"
"20.02.2019 02:15 - 20.02.2019 02:30","48782","51042"
"20.02.2019 02:30 - 20.02.2019 02:45","48822","50971"
"20.02.2019 02:45 - 20.02.2019 03:00","48923","51424"
"20.02.2019 03:00 - 20.02.2019 03:15","48971","51507"
"20.02.2019 03:15 - 20.02.2019 03:30","49085","51645"
"20.02.2019 03:30 - 20.02.2019 03:45","49221","51752"
"20.02.2019 03:45 - 20.02.2019 04:00","49369","52006"
"20.02.2019 04:00 - 20.02.2019 04:15","49738","52105"
"20.02.2019 04:15 - 20.02.2019 04:30","50069","52476"
"20.02.2019 04:30 - 20.02.2019 04:45","50534","53286"
"20.02.2019 04:45 - 20.02.2019 05:00","51111","53932"
"20.02.2019 05:00 - 20.02.2019 05:15","52100","55643"
"20.02.2019 05:15 - 20.02.2019 05:30","52780","56347"
"20.02.2019 05:30 - 20.02.2019 05:45","53875","57384"
"20.02.2019 05:45 - 20.02.2019 06:00","55427","58824"
"20.02.2019 06:00 - 20.02.2019 06:15","58205","61362"
"20.02.2019 06:15 - 20.02.2019 06:30","60583","63903"
"20.02.2019 06:30 - 20.02.2019 06:45","62453","66038"
"20.02.2019 06:45 - 20.02.2019 07:00","63952","67819"
"20.02.2019 07:00 - 20.02.2019 07:15","65772","69287"
"20.02.2019 07:15 - 20.02.2019 07:30","66372","70108"
"20.02.2019 07:30 - 20.02.2019 07:45","66694","70717"
"20.02.2019 07:45 - 20.02.2019 08:00","67269","71348"
"20.02.2019 08:00 - 20.02.2019 08:15","67952","71655"
"20.02.2019 08:15 - 20.02.2019 08:30","68172","71692"
"20.02.2019 08:30 - 20.02.2019 08:45","68197","71895"
"20.02.2019 08:45 - 20.02.2019 09:00","68123","71767"
"20.02.2019 09:00 - 20.02.2019 09:15","67835","71145"
"20.02.2019 09:15 - 20.02.2019 09:30","67835","71385"
"20.02.2019 09:30 - 20.02.2019 09:45","67766","71685"
"20.02.2019 09:45 - 20.02.2019 10:00","68090","71831"
"20.02.2019 10:00 - 20.02.2019 10:15","68198","71556"
"20.02.2019 10:15 - 20.02.2019 10:30","68185","71393"
"20.02.2019 10:30 - 20.02.2019 10:45","68275","71419"
"20.02.2019 10:45 - 20.02.2019 11:00","68434","71141"
"20.02.2019 11:00 - 20.02.2019 11:15","68572","71573"
"20.02.2019 11:15 - 20.02.2019 11:30","68775","71925"
"20.02.2019 11:30 - 20.02.2019 11:45","68835","71788"
"20.02.2019 11:45 - 20.02.2019 12:00","68239","71809"
"20.02.2019 12:00 - 20.02.2019 12:15","68152","71195"
"20.02.2019 12:15 - 20.02.2019 12:30","67853","70946"
"20.02.2019 12:30 - 20.02.2019 12:45","67604","70892"
"20.02.2019 12:45 - 20.02.2019 13:00","67630","70634"
"20.02.2019 13:00 - 20.02.2019 13:15","67669","70881"
"20.02.2019 13:15 - 20.02.2019 13:30","67119","70546"
"20.02.2019 13:30 - 20.02.2019 13:45","66685","70031"
"20.02.2019 13:45 - 20.02.2019 14:00","66240","69450"
"20.02.2019 14:00 - 20.02.2019 14:15","65983","68887"
"20.02.2019 14:15 - 20.02.2019 14:30","65544","68709"
"20.02.2019 14:30 - 20.02.2019 14:45","65533","68842"
"20.02.2019 14:45 - 20.02.2019 15:00","65685","68608"
"20.02.2019 15:00 - 20.02.2019 15:15","65725","68434"
"20.02.2019 15:15 - 20.02.2019 15:30","65355","68055"
"20.02.2019 15:30 - 20.02.2019 15:45","64922","67923"
"20.02.2019 15:45 - 20.02.2019 16:00","65003","67562"
"20.02.2019 16:00 - 20.02.2019 16:15","64965","67108"
"20.02.2019 16:15 - 20.02.2019 16:30","64884","67018"
"20.02.2019 16:30 - 20.02.2019 16:45","64983","66955"
"20.02.2019 16:45 - 20.02.2019 17:00","65266","66970"
"20.02.2019 17:00 - 20.02.2019 17:15","65689","67467"
"20.02.2019 17:15 - 20.02.2019 17:30","66241","68206"
"20.02.2019 17:30 - 20.02.2019 17:45","67175","69457"
"20.02.2019 17:45 - 20.02.2019 18:00","67955","70804"
"20.02.2019 18:00 - 20.02.2019 18:15","68587","71892"
"20.02.2019 18:15 - 20.02.2019 18:30","69103","72686"
"20.02.2019 18:30 - 20.02.2019 18:45","69417","72967"
"20.02.2019 18:45 - 20.02.2019 19:00","69448","72908"
"20.02.2019 19:00 - 20.02.2019 19:15","69248","72539"
"20.02.2019 19:15 - 20.02.2019 19:30","68649","71504"
"20.02.2019 19:30 - 20.02.2019 19:45","68071","70850"
"20.02.2019 19:45 - 20.02.2019 20:00","67539","70214"
"20.02.2019 20:00 - 20.02.2019 20:15","66359","68999"
"20.02.2019 20:15 - 20.02.2019 20:30","64812","67657"
"20.02.2019 20:30 - 20.02.2019 20:45","64095","66517"
"20.02.2019 20:45 - 20.02.2019 21:00","63455","65566"
"20.02.2019 21:00 - 20.02.2019 21:15","62446","64986"
"20.02.2019 21:15 - 20.02.2019 21:30","61763","64249"
"20.02.2019 21:30 - 20.02.2019 21:45","61212","63158"
"20.02.2019 21:45 - 20.02.2019 22:00","60566","62076"
"20.02.2019 22:00 - 20.02.2019 22:15","60300","62130"
"20.02.2019 22:15 - 20.02.2019 22:30","59588","61158"
"20.02.2019 22:30 - 20.02.2019 22:45","58605","59998"
"20.02.2019 22:45 - 20.02.2019 23:00","57232","58800"
"20.02.2019 23:00 - 20.02.2019 23:15","55832","57759"
"20.02.2019 23:15 - 20.02.2019 23:30","54823","56757"
"20.02.2019 23:30 - 20.02.2019 23:45","53894","56018"
"20.02.2019 23:45 - 21.02.2019 00:00","53064","54922"
"21.02.2019 00:00 - 21.02.2019 00:15","53066","54047"
"21.02.2019 00:15 - 21.02.2019 00:30","52404","53228"
"21.02.2019 00:30 - 21.02.2019 00:45","51867","52763"
"21.02.2019 00:45 - 21.02.2019 01:00","51378","52257"
"21.02.2019 01:00 - 21.02.2019 01:15","50914","51934"
"21.02.2019 01:15 - 21.02.2019 01:30","50529","51764"
"21.02.2019 01:30 - 21.02.2019 01:45","50337","51385"
"21.02.2019 01:45 - 21.02.2019 02:00","50003","51110"
"21.02.2019 02:00 - 21.02.2019 02:15","49622","51017"
"21.02.2019 02:15 - 21.02.2019 02:30","49511","50794"
"21.02.2019 02:30 - 21.02.2019 02:45","49476","50626"
"21.02.2019 02:45 - 21.02.2019 03:00","49521","50689"
"21.02.2019 03:00 - 21.02.2019 03:15","49622","51248"
"21.02.2019 03:15 - 21.02.2019 03:30","49652","51253"
"21.02.2019 03:30 - 21.02.2019 03:45","49740","51188"
"21.02.2019 03:45 - 21.02.2019 04:00","49884","51300"
"21.02.2019 04:00 - 21.02.2019 04:15","50255","52179"
"21.02.2019 04:15 - 21.02.2019 04:30","50554","52535"
"21.02.2019 04:30 - 21.02.2019 04:45","51013","52964"
"21.02.2019 04:45 - 21.02.2019 05:00","51468","53573"
"21.02.2019 05:00 - 21.02.2019 05:15","52635","54883"
"21.02.2019 05:15 - 21.02.2019 05:30","53281","55612"
"21.02.2019 05:30 - 21.02.2019 05:45","54281","56637"
"21.02.2019 05:45 - 21.02.2019 06:00","55622","58170"
"21.02.2019 06:00 - 21.02.2019 06:15","58203","61638"
"21.02.2019 06:15 - 21.02.2019 06:30","60521","63636"
"21.02.2019 06:30 - 21.02.2019 06:45","62260","65396"
"21.02.2019 06:45 - 21.02.2019 07:00","63653","67068"
"21.02.2019 07:00 - 21.02.2019 07:15","65567","68635"
"21.02.2019 07:15 - 21.02.2019 07:30","66305","69506"
"21.02.2019 07:30 - 21.02.2019 07:45","67554","69694"
"21.02.2019 07:45 - 21.02.2019 08:00","68015","70330"
"21.02.2019 08:00 - 21.02.2019 08:15","68838","71119"
"21.02.2019 08:15 - 21.02.2019 08:30","69112","71559"
"21.02.2019 08:30 - 21.02.2019 08:45","69151","71389"
"21.02.2019 08:45 - 21.02.2019 09:00","69278","71158"
"21.02.2019 09:00 - 21.02.2019 09:15","69191","71233"
"21.02.2019 09:15 - 21.02.2019 09:30","68937","71632"
"21.02.2019 09:30 - 21.02.2019 09:45","69078","72094"
"21.02.2019 09:45 - 21.02.2019 10:00","69417","72188"
"21.02.2019 10:00 - 21.02.2019 10:15","69510","72252"
"21.02.2019 10:15 - 21.02.2019 10:30","69543","72260"
"21.02.2019 10:30 - 21.02.2019 10:45","69562","72395"
"21.02.2019 10:45 - 21.02.2019 11:00","69799","72490"
"21.02.2019 11:00 - 21.02.2019 11:15","70016","72520"
"21.02.2019 11:15 - 21.02.2019 11:30","70011","72425"
"21.02.2019 11:30 - 21.02.2019 11:45","70316","72316"
"21.02.2019 11:45 - 21.02.2019 12:00","70402","71981"
"21.02.2019 12:00 - 21.02.2019 12:15","69756","71129"
"21.02.2019 12:15 - 21.02.2019 12:30","69752","70998"
"21.02.2019 12:30 - 21.02.2019 12:45","69390","70936"
"21.02.2019 12:45 - 21.02.2019 13:00","69886","70730"
"21.02.2019 13:00 - 21.02.2019 13:15","69679","70569"
"21.02.2019 13:15 - 21.02.2019 13:30","69620","70252"
"21.02.2019 13:30 - 21.02.2019 13:45","68899","69948"
"21.02.2019 13:45 - 21.02.2019 14:00","68223","69128"
"21.02.2019 14:00 - 21.02.2019 14:15","68117","69193"
"21.02.2019 14:15 - 21.02.2019 14:30","67846","69420"
"21.02.2019 14:30 - 21.02.2019 14:45","67864","69421"
"21.02.2019 14:45 - 21.02.2019 15:00","67867","69353"
"21.02.2019 15:00 - 21.02.2019 15:15","67174","69387"
"21.02.2019 15:15 - 21.02.2019 15:30","67114","69246"
"21.02.2019 15:30 - 21.02.2019 15:45","66958","69120"
"21.02.2019 15:45 - 21.02.2019 16:00","66591","68914"
"21.02.2019 16:00 - 21.02.2019 16:15","66608","68187"
"21.02.2019 16:15 - 21.02.2019 16:30","66325","68120"
"21.02.2019 16:30 - 21.02.2019 16:45","66037","68349"
"21.02.2019 16:45 - 21.02.2019 17:00","66955","68321"
"21.02.2019 17:00 - 21.02.2019 17:15","67344","68532"
"21.02.2019 17:15 - 21.02.2019 17:30","67719","69047"
"21.02.2019 17:30 - 21.02.2019 17:45","68475","70006"
"21.02.2019 17:45 - 21.02.2019 18:00","69043","70876"
"21.02.2019 18:00 - 21.02.2019 18:15","69532","71836"
"21.02.2019 18:15 - 21.02.2019 18:30","69978","72329"
"21.02.2019 18:30 - 21.02.2019 18:45","70244","72414"
"21.02.2019 18:45 - 21.02.2019 19:00","70236","72469"
"21.02.2019 19:00 - 21.02.2019 19:15","70076","72225"
"21.02.2019 19:15 - 21.02.2019 19:30","69414","71710"
"21.02.2019 19:30 - 21.02.2019 19:45","68922","70732"
"21.02.2019 19:45 - 21.02.2019 20:00","68468","70011"
"21.02.2019 20:00 - 21.02.2019 20:15","67240","68888"
"21.02.2019 20:15 - 21.02.2019 20:30","65920","67454"
"21.02.2019 20:30 - 21.02.2019 20:45","65005","66272"
"21.02.2019 20:45 - 21.02.2019 21:00","64245","64691"
"21.02.2019 21:00 - 21.02.2019 21:15","63143","64141"
"21.02.2019 21:15 - 21.02.2019 21:30","62384","63357"
"21.02.2019 21:30 - 21.02.2019 21:45","61802","62322"
"21.02.2019 21:45 - 21.02.2019 22:00","61308","61681"
"21.02.2019 22:00 - 21.02.2019 22:15","61017","61721"
"21.02.2019 22:15 - 21.02.2019 22:30","60229","60661"
"21.02.2019 22:30 - 21.02.2019 22:45","59205","59648"
"21.02.2019 22:45 - 21.02.2019 23:00","57958","58471"
"21.02.2019 23:00 - 21.02.2019 23:15","56641","57234"
"21.02.2019 23:15 - 21.02.2019 23:30","55630","56142"
"21.02.2019 23:30 - 21.02.2019 23:45","54863","55346"
"21.02.2019 23:45 - 22.02.2019 00:00","54155","54417"
"22.02.2019 00:00 - 22.02.2019 00:15","53286","53345"
"22.02.2019 00:15 - 22.02.2019 00:30","52638","52702"
"22.02.2019 00:30 - 22.02.2019 00:45","52007","52304"
"22.02.2019 00:45 - 22.02.2019 01:00","51516","51530"
"22.02.2019 01:00 - 22.02.2019 01:15","51079","50812"
"22.02.2019 01:15 - 22.02.2019 01:30","50636","50399"
"22.02.2019 01:30 - 22.02.2019 01:45","50404","49969"
"22.02.2019 01:45 - 22.02.2019 02:00","50111","49824"
"22.02.2019 02:00 - 22.02.2019 02:15","49808","49323"
"22.02.2019 02:15 - 22.02.2019 02:30","49767","49220"
"22.02.2019 02:30 - 22.02.2019 02:45","49748","49317"
"22.02.2019 02:45 - 22.02.2019 03:00","49802","49234"
"22.02.2019 03:00 - 22.02.2019 03:15","49913","49569"
"22.02.2019 03:15 - 22.02.2019 03:30","49915","49615"
"22.02.2019 03:30 - 22.02.2019 03:45","49960","50121"
"22.02.2019 03:45 - 22.02.2019 04:00","50110","50490"
"22.02.2019 04:00 - 22.02.2019 04:15","50619","50606"
"22.02.2019 04:15 - 22.02.2019 04:30","50955","51392"
"22.02.2019 04:30 - 22.02.2019 04:45","51213","51821"
"22.02.2019 04:45 - 22.02.2019 05:00","51717","52563"
"22.02.2019 05:00 - 22.02.2019 05:15","52866","53703"
"22.02.2019 05:15 - 22.02.2019 05:30","53464","54671"
"22.02.2019 05:30 - 22.02.2019 05:45","54463","56172"
"22.02.2019 05:45 - 22.02.2019 06:00","55592","57584"
"22.02.2019 06:00 - 22.02.2019 06:15","57956","60249"
"22.02.2019 06:15 - 22.02.2019 06:30","60249","62407"
"22.02.2019 06:30 - 22.02.2019 06:45","61909","64343"
"22.02.2019 06:45 - 22.02.2019 07:00","63465","65996"
"22.02.2019 07:00 - 22.02.2019 07:15","65110","67414"
"22.02.2019 07:15 - 22.02.2019 07:30","65761","68303"
"22.02.2019 07:30 - 22.02.2019 07:45","66317","68981"
"22.02.2019 07:45 - 22.02.2019 08:00","66890","69631"
"22.02.2019 08:00 - 22.02.2019 08:15","67715","70399"
"22.02.2019 08:15 - 22.02.2019 08:30","67790","70487"
"22.02.2019 08:30 - 22.02.2019 08:45","67874","70781"
"22.02.2019 08:45 - 22.02.2019 09:00","68006","71011"
"22.02.2019 09:00 - 22.02.2019 09:15","67820","71021"
"22.02.2019 09:15 - 22.02.2019 09:30","67776","71404"
"22.02.2019 09:30 - 22.02.2019 09:45","67793","71738"
"22.02.2019 09:45 - 22.02.2019 10:00","68004","72040"
"22.02.2019 10:00 - 22.02.2019 10:15","68032","72075"
"22.02.2019 10:15 - 22.02.2019 10:30","68230","71976"
"22.02.2019 10:30 - 22.02.2019 10:45","68141","71997"
"22.02.2019 10:45 - 22.02.2019 11:00","68374","71875"
"22.02.2019 11:00 - 22.02.2019 11:15","68474","72048"
"22.02.2019 11:15 - 22.02.2019 11:30","68586","72222"
"22.02.2019 11:30 - 22.02.2019 11:45","68736","72346"
"22.02.2019 11:45 - 22.02.2019 12:00","69004","72098"
"22.02.2019 12:00 - 22.02.2019 12:15","68172","71713"
"22.02.2019 12:15 - 22.02.2019 12:30","68175","71195"
"22.02.2019 12:30 - 22.02.2019 12:45","67495","71034"
"22.02.2019 12:45 - 22.02.2019 13:00","67539","70823"
"22.02.2019 13:00 - 22.02.2019 13:15","67221","70359"
"22.02.2019 13:15 - 22.02.2019 13:30","66624","69636"
"22.02.2019 13:30 - 22.02.2019 13:45","66251","69116"
"22.02.2019 13:45 - 22.02.2019 14:00","65566","68411"
"22.02.2019 14:00 - 22.02.2019 14:15","65263","68168"
"22.02.2019 14:15 - 22.02.2019 14:30","64948","67627"
"22.02.2019 14:30 - 22.02.2019 14:45","64805","67147"
"22.02.2019 14:45 - 22.02.2019 15:00","64633","66795"
"22.02.2019 15:00 - 22.02.2019 15:15","64014","66825"
"22.02.2019 15:15 - 22.02.2019 15:30","64146","66379"
"22.02.2019 15:30 - 22.02.2019 15:45","64077","66157"
"22.02.2019 15:45 - 22.02.2019 16:00","63684","65580"
"22.02.2019 16:00 - 22.02.2019 16:15","63992","65693"
"22.02.2019 16:15 - 22.02.2019 16:30","63792","65616"
"22.02.2019 16:30 - 22.02.2019 16:45","63307","65323"
"22.02.2019 16:45 - 22.02.2019 17:00","64429","65345"
"22.02.2019 17:00 - 22.02.2019 17:15","65043","65725"
"22.02.2019 17:15 - 22.02.2019 17:30","65418","66074"
"22.02.2019 17:30 - 22.02.2019 17:45","66232","66751"
"22.02.2019 17:45 - 22.02.2019 18:00","66958","67541"
"22.02.2019 18:00 - 22.02.2019 18:15","67501","68651"
"22.02.2019 18:15 - 22.02.2019 18:30","68031","69530"
"22.02.2019 18:30 - 22.02.2019 18:45","68221","70120"
"22.02.2019 18:45 - 22.02.2019 19:00","68255","69945"
"22.02.2019 19:00 - 22.02.2019 19:15","67965","69476"
"22.02.2019 19:15 - 22.02.2019 19:30","67303","68718"
"22.02.2019 19:30 - 22.02.2019 19:45","66649","67922"
"22.02.2019 19:45 - 22.02.2019 20:00","66066","67434"
"22.02.2019 20:00 - 22.02.2019 20:15","64891","66141"
"22.02.2019 20:15 - 22.02.2019 20:30","63325","64983"
"22.02.2019 20:30 - 22.02.2019 20:45","62557","63931"
"22.02.2019 20:45 - 22.02.2019 21:00","61847","62809"
"22.02.2019 21:00 - 22.02.2019 21:15","60549","62195"
"22.02.2019 21:15 - 22.02.2019 21:30","60040","61751"
"22.02.2019 21:30 - 22.02.2019 21:45","59845","60852"
"22.02.2019 21:45 - 22.02.2019 22:00","59098","59915"
"22.02.2019 22:00 - 22.02.2019 22:15","58942","59796"
"22.02.2019 22:15 - 22.02.2019 22:30","58155","59417"
"22.02.2019 22:30 - 22.02.2019 22:45","57221","58525"
"22.02.2019 22:45 - 22.02.2019 23:00","56101","57649"
"22.02.2019 23:00 - 22.02.2019 23:15","54736","56679"
"22.02.2019 23:15 - 22.02.2019 23:30","53778","55599"
"22.02.2019 23:30 - 22.02.2019 23:45","52908","54719"
"22.02.2019 23:45 - 23.02.2019 00:00","52163","53776"
"23.02.2019 00:00 - 23.02.2019 00:15","49828","52501"
"23.02.2019 00:15 - 23.02.2019 00:30","49165","51738"
"23.02.2019 00:30 - 23.02.2019 00:45","48688","51169"
"23.02.2019 00:45 - 23.02.2019 01:00","48029","50909"
"23.02.2019 01:00 - 23.02.2019 01:15","47677","50250"
"23.02.2019 01:15 - 23.02.2019 01:30","47321","50096"
"23.02.2019 01:30 - 23.02.2019 01:45","46941","49528"
"23.02.2019 01:45 - 23.02.2019 02:00","46736","49428"
"23.02.2019 02:00 - 23.02.2019 02:15","46302","48683"
"23.02.2019 02:15 - 23.02.2019 02:30","46137","48484"
"23.02.2019 02:30 - 23.02.2019 02:45","46088","48632"
"23.02.2019 02:45 - 23.02.2019 03:00","46069","48492"
"23.02.2019 03:00 - 23.02.2019 03:15","46046","48413"
"23.02.2019 03:15 - 23.02.2019 03:30","46077","48462"
"23.02.2019 03:30 - 23.02.2019 03:45","46057","48495"
"23.02.2019 03:45 - 23.02.2019 04:00","46129","48661"
"23.02.2019 04:00 - 23.02.2019 04:15","46291","48586"
"23.02.2019 04:15 - 23.02.2019 04:30","46274","48587"
"23.02.2019 04:30 - 23.02.2019 04:45","46382","48479"
"23.02.2019 04:45 - 23.02.2019 05:00","46567","48754"
"23.02.2019 05:00 - 23.02.2019 05:15","46733","49103"
"23.02.2019 05:15 - 23.02.2019 05:30","46663","48803"
"23.02.2019 05:30 - 23.02.2019 05:45","46863","48690"
"23.02.2019 05:45 - 23.02.2019 06:00","47143","48972"
"23.02.2019 06:00 - 23.02.2019 06:15","47526","49396"
"23.02.2019 06:15 - 23.02.2019 06:30","48164","49785"
"23.02.2019 06:30 - 23.02.2019 06:45","48862","50081"
"23.02.2019 06:45 - 23.02.2019 07:00","49627","50776"
"23.02.2019 07:00 - 23.02.2019 07:15","50670","51556"
"23.02.2019 07:15 - 23.02.2019 07:30","51170","52039"
"23.02.2019 07:30 - 23.02.2019 07:45","51991","52783"
"23.02.2019 07:45 - 23.02.2019 08:00","52776","53853"
"23.02.2019 08:00 - 23.02.2019 08:15","53982","55209"
"23.02.2019 08:15 - 23.02.2019 08:30","54699","56210"
"23.02.2019 08:30 - 23.02.2019 08:45","55132","57000"
"23.02.2019 08:45 - 23.02.2019 09:00","55666","57800"
"23.02.2019 09:00 - 23.02.2019 09:15","56383","58384"
"23.02.2019 09:15 - 23.02.2019 09:30","56841","58959"
"23.02.2019 09:30 - 23.02.2019 09:45","57371","59360"
"23.02.2019 09:45 - 23.02.2019 10:00","57426","59673"
"23.02.2019 10:00 - 23.02.2019 10:15","57770","59746"
"23.02.2019 10:15 - 23.02.2019 10:30","57937","59822"
"23.02.2019 10:30 - 23.02.2019 10:45","57961","59902"
"23.02.2019 10:45 - 23.02.2019 11:00","58210","59968"
"23.02.2019 11:00 - 23.02.2019 11:15","58225","60053"
"23.02.2019 11:15 - 23.02.2019 11:30","58510","60113"
"23.02.2019 11:30 - 23.02.2019 11:45","58830","60260"
"23.02.2019 11:45 - 23.02.2019 12:00","58508","60011"
"23.02.2019 12:00 - 23.02.2019 12:15","58090","59392"
"23.02.2019 12:15 - 23.02.2019 12:30","57928","59003"
"23.02.2019 12:30 - 23.02.2019 12:45","57462","58503"
"23.02.2019 12:45 - 23.02.2019 13:00","57164","57931"
"23.02.2019 13:00 - 23.02.2019 13:15","56925","57416"
"23.02.2019 13:15 - 23.02.2019 13:30","56537","57098"
"23.02.2019 13:30 - 23.02.2019 13:45","55826","56779"
"23.02.2019 13:45 - 23.02.2019 14:00","55177","56142"
"23.02.2019 14:00 - 23.02.2019 14:15","54656","55635"
"23.02.2019 14:15 - 23.02.2019 14:30","53982","55339"
"23.02.2019 14:30 - 23.02.2019 14:45","54261","55135"
"23.02.2019 14:45 - 23.02.2019 15:00","54357","54858"
"23.02.2019 15:00 - 23.02.2019 15:15","54547","54484"
"23.02.2019 15:15 - 23.02.2019 15:30","53891","54339"
"23.02.2019 15:30 - 23.02.2019 15:45","53856","53908"
"23.02.2019 15:45 - 23.02.2019 16:00","53644","53753"
"23.02.2019 16:00 - 23.02.2019 16:15","53950","53808"
"23.02.2019 16:15 - 23.02.2019 16:30","53984","53849"
"23.02.2019 16:30 - 23.02.2019 16:45","54201","54123"
"23.02.2019 16:45 - 23.02.2019 17:00","54216","54437"
"23.02.2019 17:00 - 23.02.2019 17:15","55057","55053"
"23.02.2019 17:15 - 23.02.2019 17:30","55524","55683"
"23.02.2019 17:30 - 23.02.2019 17:45","56617","56860"
"23.02.2019 17:45 - 23.02.2019 18:00","57371","57987"
"23.02.2019 18:00 - 23.02.2019 18:15","58649","59731"
